EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E004960,Paul,Barnes,12-01-2021,27-01-1966,58,Mikefurt,09-07-2024,177637,M0039,Marketing,Better Opportunity,Female,Executive,4
E004961,Cynthia,Stevens,22-07-2023,08-04-1985,39,Port Emily,28-02-2024,44258,M0011,HR,Terminated,Male,Executive,1
E004962,Anthony,Johnson,10-01-2023,09-07-1971,53,Martinshire,18-09-2024,,M0081,Marketing,Resigned,Male,Consultant,5
E004963,Sarah,Aguilar,16-09-2023,28-03-1978,46,Grimesburgh,01-01-2024,38792,M0086,Marketing,Better Opportunity,Other,Executive,3
E004964,Shannon,Hayes,02-10-2022,28-11-1977,47,Jamesshire,28-09-2025,54291,M0102,Engineering,Resigned,Male,Consultant,1
E004965,Cheryl,Ray,20-02-2024,26-05-2001,23,Carpenterton,29-10-2024,179927,M0102,Operations,Retired,Male,Analyst,1
E001883,Amanda,Mooney,25-07-2022,14-12-1999,25,Richardsonstad,23-09-2024,122146,M0018,Marketing,Better Opportunity,Female,Consultant,1
E004967,Christopher,Grant,21-06-2023,06-12-1966,58,West Daniellestad,23-05-2024,163384,M0066,Operations,Better Opportunity,Male,Engineer,2
E004968,Janet,Bartlett,28-05-2022,15-10-2001,23,Allenberg,08-11-2024,101337,M0109,Operations,Relocation,Female,Analyst,1
E004969,Christopher,Lopez,19-12-2021,12-04-1984,40,West David,14-08-2022,79518,M0004,Finance,Health Issues,Female,Analyst,5
E004970,Joseph,Jones,16-11-2023,03-02-1990,34,Hilltown,13-11-2024,78802,M0040,Finance,Retired,Male,Analyst,3
E004971,Katherine,Scott,01-05-2022,22-02-1983,41,East Karen,26-07-2023,191028,M0007,,Better Opportunity,Other,Analyst,1
E004972,Paula,Bailey,30-01-2023,23-11-1976,48,New Conniefort,15-12-2024,146772,M0111,Marketing,Health Issues,Male,Executive,1
E004973,Christopher,Serrano,23-02-2024,06-03-1994,30,Amyborough,03-05-2024,62725,M0014,Marketing,Better Opportunity,Other,Analyst,2
E004974,David,Johnson,07-08-2022,18-09-1975,49,South Matthew,05-11-2024,148536,,Marketing,Health Issues,Male,Engineer,5
E004975,Matthew,Thompson,30-12-2022,20-07-1979,45,East Nicole,25-01-2024,186K,M0103,HR,Retired,Other,Analyst,3
E004976,Melissa,Pearson,15-07-2022,04-08-1990,34,Lake Abigailside,07-09-2025,73855,M0002,Finance,Terminated,Female,Manager,4
E004977,Karen,Leonard,12-10-2023,25-04-1996,28,East April,11-09-2025,120954,M0094,Marketing,Health Issues,Male,Executive,1
E004978,Kelly,Bailey,06-11-2021,31-08-1996,28,West Tiffanyburgh,10-02-2025,100948,M0113,Finance,Relocation,Other,Manager,1
E004979,Erik,Garcia,20-12-2022,22-01-1995,29,Wheelerport,02-11-2024,193509,M0035,Engineering,Better Opportunity,Other,Consultant,1
E004980,Jessica,Hernandez,15-08-2024,10-11-1981,43,East Deborah,19-08-2025,123202,M0053,Sales,Health Issues,Male,Engineer,3
E004981,Robert,Carter,13-08-2022,05-11-1972,52,North Jeremyland,20-09-2025,115772,M0011,HR,Better Opportunity,Male,Consultant,5
E004982,Stacey,Jackson,19-03-2021,07-10-1978,46,North Michael,16-09-2024,121966,M0002,Marketing,Retired,Male,Engineer,3
E004983,Jonathan,Figueroa,02-12-2021,12-09-1991,33,South Colleen,07-11-2025,136243,M0007,,Relocation,Male,Analyst,5
E004984,Carlos,Daugherty,10-09-2022,25-03-1993,31,Edwardsbury,31-12-2024,79938,M0080,HR,Better Opportunity,Other,Executive,5
E004985,Edward,Simmons,31-12-2023,29-10-1983,41,New Mark,20-06-2025,36057,M0023,,Terminated,Other,Manager,5
E004986,Danny,Sawyer,24-11-2022,31-03-2000,24,Chelseaview,10-04-2023,98205,M0066,engineering,Resigned,Male,Engineer,3
E004987,Nicole,Gordon,23-08-2023,20-05-1971,53,West Joseph,25-08-2025,177703,M0060,Operations,Better Opportunity,Male,Manager,5
E004988,Jeffrey,Smith,17-07-2023,17-01-1995,29,East Danielleton,14-03-2024,156387,M0081,,Better Opportunity,Female,Manager,1
E004989,Anthony,Manning,11-04-2022,02-11-1967,57,Lake Matthewberg,05-08-2024,35775,M0034,Marketing,Relocation,Other,Engineer,2
E004990,John,Perez,11-02-2024,22-08-2000,24,Port Amyland,24-10-2025,107578,M0069,Engineering,Better Opportunity,Other,Analyst,5
E004991,Douglas,Williams,13-09-2024,20-02-2003,21,North Alexander,26-06-2025,191280,M0048,Marketing,Relocation,Male,Executive,5
E004992,Nicole,Strickland,09-01-2023,15-03-1979,,West Tammystad,24-01-2023,93251,M0080,Sales,Better Opportunity,Female,Analyst,1
E004993,Jessica,Miller,14-08-2022,29-10-1996,28,Rangelstad,27-08-2023,186969,M0005,IT,Better Opportunity,Female,Executive,1
E004994,Justin,Evans,31-08-2023,25-11-1980,44,North Amandastad,04-02-2024,72674,M0086,Sales,Better Opportunity,Female,Consultant,4
E004995,Brandon,King,02-04-2023,05-02-1967,57,Port Tammiebury,08-12-2024,,M0102,IT,Better Opportunity,Other,Analyst,1
E004996,Ruth,Nguyen,02-01-2023,26-06-1973,51,Jenniferberg,03-03-2025,68411,M0075,Engineering,Terminated,Other,Manager,5
E004997,Elizabeth,Roberts,22-06-2022,05-05-1968,56,Kaitlinshire,11-05-2024,133517,M0054,Engineering,Better Opportunity,Female,Executive,2
E004998,Julie,Murphy,06-04-2024,25-01-1992,32,Riverafurt,20-04-2025,175878,M0006,Operations,Relocation,Male,Executive,1
E004999,Andrea,Parks,06-08-2024,12-03-1999,,Mayerberg,08-07-2025,173130,M0101,Engineering,Health Issues,Female,Manager,4
E005000,David,Harvey,27-01-2021,28-07-1977,47,East Richardchester,17-10-2022,190098,M0045,Engineering,Terminated,Male,Engineer,3
E005001,Christopher,Hawkins,20-09-2024,10-11-1980,,West Alexander,19-08-2025,89600,M0052,HR,Resigned,Male,Analyst,2
E005002,Deanna,Brown,29-08-2022,05-06-1988,36,South Stevenberg,09-03-2025,53453,M0102,Engineering,Resigned,Female,Consultant,2
E005003,Ryan,Lucas,06-04-2022,17-05-1970,54,Lake Alanshire,06-07-2022,128980,M0080,Operations,Health Issues,Other,Analyst,4
E004558,Catherine,Flores,13-03-2023,31-08-1974,50,South Andrewfort,11-08-2025,139835,M0030,IT,Better Opportunity,Other,Consultant,5
E005005,Dawn,Barrett,08-08-2021,05-10-1976,48,Hartville,28-05-2022,40287,M0093,IT,Terminated,Other,Executive,1
E005006,Ricky,Nichols,15-04-2023,15-06-1993,31,Port Latashaberg,11-09-2025,50333,M0079,Finance,Retired,Male,Manager,4
E005007,Steven,Pope,29-05-2022,23-02-1981,43,Bishopfurt,27-11-2025,147689,M0102,HR,Health Issues,Female,Manager,2
E005008,Ashley,Rowe,28-11-2023,16-04-1978,46,New Carolberg,20-09-2024,136419,M0012,Operations,Terminated,Other,Consultant,1
E005009,Justin,Brooks,08-01-2024,24-05-1991,33,Johnsonhaven,03-04-2024,93659,,HR,Resigned,Male,Consultant,3
E005010,Kimberly,Carter,30-07-2022,06-04-1989,35,Maryburgh,28-01-2023,119K,M0068,Finance,Terminated,Male,Consultant,3
E005011,Charlene,Ellis,21-11-2024,17-06-1987,,Burnettside,21-03-2025,159698,M0119,Marketing,Resigned,Male,Consultant,5
E005012,Patricia,Roberson,14-11-2021,30-01-2000,24,Rosshaven,06-03-2024,165286,M0030,,Better Opportunity,Female,Manager,3
E005013,Nicole,Prince,10-11-2023,23-01-1974,50,South Donaldville,27-12-2024,78306,M0076,,Health Issues,Female,Manager,4
E005014,Manuel,West,19-12-2023,17-07-1975,49,South Kaylaside,12-06-2024,40557,M0096,HR,Relocation,Female,Manager,4
E005015,Benjamin,Zamora,12-02-2023,20-08-1967,57,Snyderbury,21-11-2023,,M0015,Finance,Resigned,Female,Analyst,5
E005016,Amy,Cisneros,05-06-2023,13-03-1990,34,South Troy,06-07-2023,169397,M0092,Engineering,Relocation,Other,Analyst,1
E005017,Mike,Jennings,13-06-2024,30-11-1985,39,Jeanbury,20-04-2025,62782,M0051,Operations,Health Issues,Male,Engineer,5
E005018,Tammy,Richard,04-06-2022,30-08-1979,45,Williamstown,12-09-2022,,M0013,OPERATIONS,Better Opportunity,Other,Analyst,3
E005019,Matthew,Edwards,20-03-2021,10-09-1997,27,Brucebury,31-07-2022,70345,M0028,marketing,Resigned,Male,Executive,2
E005020,Jill,Douglas,12-06-2023,27-05-1979,45,South Bobby,08-10-2025,78735,M0083,Sales,Retired,Other,Executive,1
E005021,David,Johnston,09-06-2024,21-06-1979,45,Port Cole,18-05-2025,66854,,HR,Terminated,Other,Analyst,4
E005022,Gabriel,Guerrero,08-02-2024,09-09-2001,,Bakerport,29-08-2025,,M0050,IT,Health Issues,Male,Consultant,2
E005023,Victoria,Nicholson,25-05-2024,01-07-1979,45,Jonathonbury,29-08-2025,197597,M0093,Operations,Retired,Male,Consultant,5
E005024,Jasmin,Johnson,02-08-2023,08-01-1967,58,West Jonfurt,26-10-2023,151078,M0003,HR,Better Opportunity,Male,Consultant,3
E005025,Angela,Gonzalez,26-12-2023,12-12-2002,22,Port Laurentown,12-02-2025,169204,M0110,Marketing,Retired,Female,Consultant,2
E005026,Jose,Anderson,10-04-2024,25-06-1999,25,Lunaborough,30-01-2025,64463,M0022,IT,Better Opportunity,Female,Executive,2
E005027,Timothy,Jones,13-08-2022,14-02-1992,32,Port Jaredshire,03-05-2023,143667,M0006,Finance,Relocation,Male,Executive,5
E005028,Adam,Sanchez,27-01-2022,07-10-1984,40,Kimton,03-05-2022,186287,M0071,Sales,Terminated,Other,Analyst,1
E005029,Christopher,George,11-01-2022,30-08-1968,56,New Lindaport,25-01-2025,171081,M0100,,Better Opportunity,Other,Manager,3
E005030,Randall,Thompson,26-09-2021,12-10-2002,22,Lopezview,18-03-2024,140225,M0029,IT,Resigned,Male,Executive,4
E005031,Ruben,Klein,12-06-2024,12-10-1980,44,Garrisonhaven,19-06-2025,,M0114,Engineering,Health Issues,Other,Analyst,3
E005032,Brittany,Clark,21-12-2021,05-03-2002,22,Jasonland,24-11-2022,99065,M0079,,Health Issues,Female,Consultant,3
E005033,David,Ashley,11-09-2023,28-10-2000,24,West Lauraton,05-04-2024,34982,M0031,Engineering,Terminated,Female,Consultant,3
E005034,Teresa,Jones,14-01-2023,11-08-1986,38,Arielside,20-03-2023,183177,M0117,Engineering,Terminated,Male,Analyst,4
E005035,Bernard,Hoffman,03-11-2021,20-12-1982,42,Gonzalezmouth,07-11-2022,60016,,Engineering,Relocation,Male,Manager,4
E005036,Brian,Guzman,14-07-2022,10-04-1982,42,Chenmouth,16-11-2025,161974,M0036,marketing,Health Issues,Other,Manager,3
E005037,Autumn,Johnson,28-06-2021,01-09-1966,58,Port Rebeccashire,30-12-2023,133375,M0077,Marketing,Resigned,Female,Consultant,2
E005038,Vanessa,Carter,11-02-2023,02-08-1976,48,Hardingport,13-07-2023,186K,M0063,Sales,Health Issues,Other,Consultant,3
E005039,Morgan,Walsh,11-07-2021,15-08-1997,27,Davidborough,14-10-2023,116915,M0082,Finance,Terminated,Male,Consultant,3
E005040,George,Herrera,23-10-2023,18-10-1998,26,Ortegahaven,12-11-2024,157676,M0093,HR,Better Opportunity,Male,Analyst,1
E005041,Holly,Cisneros,12-03-2024,27-01-1981,43,New Barbara,22-03-2025,42105,M0061,Marketing,Retired,Female,Analyst,4
E002255,Rebecca,James,14-03-2022,22-07-1969,55,South Javier,22-03-2023,193K,M0061,Sales,Retired,Other,Executive,2
E005172,Jasmine,Martin,13-01-2022,02-11-1970,54,Johnbury,19-12-2022,,M0005,It,Relocation,Female,Consultant,3
E005044,Keith,Arnold,13-12-2022,20-07-2003,21,Smithhaven,01-03-2024,44K,,Marketing,Resigned,Female,Manager,4
E005045,Mitchell,Moore,24-08-2023,06-03-2001,23,Lake Melissa,09-04-2025,164442,M0064,,Relocation,Other,Analyst,2
E005046,Tina,Velez,07-06-2023,03-10-2003,21,South Leahborough,22-06-2025,102496,M0069,It,Better Opportunity,Other,Manager,4
E005047,Michael,Buchanan,22-05-2023,22-05-1975,49,New Kathleenside,25-03-2024,104149,M0068,Finance,Retired,Female,Engineer,1
E003282,Philip,Sanford,26-05-2022,15-11-1984,40,Gonzalezville,30-04-2024,151099,M0117,Finance,Resigned,Other,Analyst,3
E005049,Timothy,Villegas,08-12-2023,09-10-1983,41,Montoyaside,29-11-2025,111834,M0015,Marketing,Better Opportunity,Other,Executive,1
E005050,Jason,Moore,20-03-2021,01-07-1970,54,East Jonathanland,25-08-2025,59230,M0045,Sales,Terminated,Other,Analyst,3
E005051,Marc,Spence,06-03-2023,19-07-1990,34,Phillipsbury,17-02-2025,96456,M0105,Engineering,Health Issues,Male,Analyst,2
E005052,Susan,Bradley,18-05-2022,08-04-1969,55,South Michael,09-04-2025,51673,M0060,Finance,Relocation,Male,Executive,1
E005053,Sonya,Whitney,26-01-2022,26-05-1991,33,Willisland,10-03-2025,195047,M0111,Operations,Terminated,Other,Analyst,2
E005054,Scott,Campbell,28-02-2023,24-10-1965,59,Danielside,03-12-2023,52473,M0114,Engineering,Relocation,Male,Consultant,4
E005055,Mark,Berg,19-08-2022,23-01-1966,58,Foleyborough,17-09-2022,114773,M0041,IT,Better Opportunity,Male,Analyst,2
E005056,Danielle,Curtis,21-02-2024,17-01-1992,32,Mooreview,18-06-2025,51844,M0080,Sales,Terminated,Other,Executive,3
E005057,Melanie,Young,25-05-2024,21-08-1970,54,Larsonborough,01-09-2024,103751,M0025,IT,Resigned,Other,Executive,5
E005058,Bradley,Davis,03-04-2021,23-04-1976,48,Judithton,09-06-2021,82K,M0060,IT,Relocation,Other,Engineer,1
E005059,Rebecca,Gilmore,27-02-2024,06-08-1976,48,Brownberg,31-05-2024,57165,M0059,IT,Better Opportunity,Male,Executive,4
E005060,Pamela,Kelly,17-05-2022,07-04-1991,33,Wilcoxmouth,14-07-2025,147060,M0085,IT,Relocation,Female,Consultant,4
E005061,Daniel,Harvey,30-01-2022,07-07-1971,53,West Carmen,25-04-2024,96933,M0097,IT,Health Issues,Female,Manager,5
E005062,Christopher,Garcia,31-01-2024,30-07-1996,28,Russellville,13-03-2024,51642,M0041,Sales,Relocation,Male,Manager,1
E005063,Donald,Davidson,02-06-2023,31-07-1983,41,Ayalastad,05-10-2023,83K,M0046,Marketing,Retired,Female,Engineer,3
E005064,Ashley,Townsend,26-12-2024,15-04-1966,58,East Beth,31-05-2025,167274,M0079,Marketing,Relocation,Other,Analyst,2
E005065,Ashley,King,07-04-2024,30-08-1992,32,New Michaelshire,25-04-2025,86721,M0056,Marketing,Resigned,Female,Analyst,3
E005066,Ronnie,Peters,31-12-2023,16-05-1983,,Harrisfort,11-07-2025,146222,M0037,Finance,Better Opportunity,Other,Manager,4
E005067,Geoffrey,Johnson,18-08-2021,21-10-1967,57,Barbaraville,07-10-2021,167347,M0055,Finance,Better Opportunity,Other,Analyst,5
E005068,Jonathan,Mckinney,23-02-2021,17-10-1970,54,Garzaland,23-06-2024,197121,,Finance,Terminated,Other,Engineer,2
E005069,Timothy,Smith,28-11-2023,13-03-1978,46,Pamelaside,12-04-2024,78904,M0104,HR,Resigned,Other,Engineer,2
E005070,William,Collins,23-04-2023,20-10-1971,53,Ryanview,12-06-2023,72967,M0001,Sales,Retired,Other,Executive,2
E005071,Melissa,Steele,05-06-2021,11-06-1983,,Laurenborough,09-03-2022,123736,M0029,Operations,Better Opportunity,Female,Consultant,2
E005072,Joseph,Stevens,15-03-2024,17-12-1973,51,Campbellchester,02-04-2025,158843,M0060,HR,Retired,Male,Consultant,2
E005073,Jeffrey,Walker,29-06-2023,11-01-1986,39,Port Patrickfurt,28-12-2023,111765,M0051,Marketing,Terminated,Male,Engineer,1
E005074,Sarah,Davis,21-08-2021,04-02-1974,50,West Brandonfurt,03-05-2025,95210,M0037,,Better Opportunity,Other,Executive,3
E005075,Jill,Rodgers,11-08-2023,23-07-1999,25,Chapmantown,17-05-2025,90382,M0104,Sales,Retired,Other,Manager,1
E005076,Kaylee,Klein,23-08-2023,03-02-1979,45,West Ginatown,20-06-2025,,M0044,Sales,Terminated,Male,Manager,5
E005077,Joseph,Keller,20-08-2021,09-01-1992,33,New Staciemouth,31-10-2024,122240,M0010,,Relocation,Male,Manager,3
E005078,Melissa,Robinson,11-05-2021,05-11-1993,31,Paulview,16-12-2021,33656,M0064,Operations,Terminated,Other,Executive,2
E005079,Mary,Arnold,12-11-2023,10-01-1998,26,Robinmouth,06-09-2024,40381,M0117,Operations,Terminated,Other,Consultant,1
E005080,Wesley,Thomas,24-07-2024,21-05-1977,47,Williamshaven,31-10-2025,56824,M0035,Marketing,Terminated,Female,Consultant,1
E005081,Jessica,Haney,14-11-2023,01-12-1999,25,West Mark,10-03-2024,178350,M0047,Engineering,Terminated,Female,Analyst,3
E005082,Greg,Curry,21-04-2024,08-09-2000,24,Lake David,06-08-2025,79185,M0026,Marketing,Terminated,Female,Manager,3
E005083,Timothy,Munoz,09-05-2021,14-07-1971,53,Angelabury,26-01-2024,32897,M0117,Operations,Terminated,Other,Executive,4
E005084,Kathleen,Obrien,16-07-2024,05-02-1999,25,Lake Ryan,10-04-2025,77290,M0081,Finance,Retired,Female,Engineer,2
E005085,Christina,Hayes,26-04-2022,04-09-1992,32,Combston,05-06-2022,127905,M0003,Engineering,Terminated,Other,Engineer,5
E005086,Alexis,Diaz,28-09-2023,09-05-1978,,Michelletown,02-09-2024,36646,M0020,Operations,Resigned,Male,Consultant,5
E005087,Allison,Mccoy,25-05-2023,10-06-1970,54,Andrewport,02-10-2025,133790,M0110,IT,Better Opportunity,Other,Manager,2
E005088,Paula,Garner,15-04-2022,13-07-1983,41,Kimberlyberg,04-09-2024,54670,M0050,Operations,Health Issues,Female,Executive,1
E005089,Stephanie,Morales,20-09-2024,28-10-1976,48,Port Jonathan,16-06-2025,145352,M0048,Engineering,Relocation,Female,Executive,4
E005090,Daniel,Duncan,01-11-2021,21-01-1969,55,North Aaronberg,22-06-2022,86427,M0056,Operations,Relocation,Male,Engineer,4
E005091,Seth,Hernandez,19-08-2024,02-10-2002,22,Ericburgh,20-07-2025,92790,M0063,,Retired,Other,Consultant,2
E005092,Dominique,Barrera,29-04-2021,04-02-1994,30,Jamesmouth,06-07-2021,,M0119,Marketing,Relocation,Female,Executive,4
E005093,Dustin,Curtis,19-05-2023,05-09-1978,46,Jenkinsshire,02-04-2024,62821,M0025,Sales,Health Issues,Female,Consultant,3
E005094,Christina,Allen,16-09-2021,15-07-1998,,Jeffreyberg,18-05-2024,93789,M0071,Sales,Relocation,Female,Consultant,5
E005095,Corey,Oneal,25-01-2022,01-01-1989,36,New Angela,20-11-2024,176737,M0025,IT,Terminated,Male,Manager,1
E005096,Michael,Hernandez,17-11-2024,19-06-2002,22,Port Christopher,10-08-2025,159557,M0072,IT,Terminated,Male,Manager,1
E005097,Kimberly,Miller,13-07-2023,23-11-1991,33,Boylebury,29-02-2024,124191,M0108,HR,Better Opportunity,Male,Engineer,2
E005098,Joel,Saunders,25-06-2023,17-11-2003,21,Barbarahaven,04-10-2025,97614,M0002,,Better Opportunity,Other,Consultant,1
E005099,Lori,Lopez,16-11-2023,07-10-1985,39,Stephenschester,07-02-2024,153137,M0107,Operations,Health Issues,Male,Analyst,1
E005100,Amanda,Hayes,17-03-2021,15-09-2000,24,Lake Jessicaborough,29-01-2024,129524,M0093,HR,Resigned,Other,Manager,4
E005101,Melinda,Lucas,16-08-2024,20-04-1968,56,Rossshire,03-03-2025,82390,M0078,IT,Health Issues,Female,Analyst,1
E005102,Craig,Griffith,07-12-2024,05-10-1995,29,New Mary,26-09-2025,34844,M0001,Operations,Resigned,Other,Consultant,2
E005103,Tiffany,Smith,18-06-2024,02-02-1967,57,West Brandonstad,31-03-2025,42823,M0015,Operations,Terminated,Male,Analyst,2
E005104,Jasmine,Kent,16-01-2021,22-01-2001,23,Port Gregoryshire,24-07-2024,,M0002,Finance,Relocation,Other,Consultant,3
E005105,Charles,Myers,03-03-2023,12-04-1979,45,Annettebury,10-11-2024,166K,M0080,Engineering,Retired,Female,Executive,4
E005106,Brandon,Bowman,09-06-2024,04-05-1998,26,West Adrianshire,05-06-2025,195649,M0114,Finance,Terminated,Male,Engineer,4
E005107,Sean,Mcdonald,22-04-2022,06-04-1968,56,Port Nathan,27-03-2024,49047,M0003,Engineering,Health Issues,Other,Executive,5
E005108,Mary,Berry,11-11-2024,23-07-2002,22,Jonesport,30-01-2025,112347,M0070,Operations,Better Opportunity,Other,Engineer,4
E005109,Charles,Beck,27-09-2024,18-09-1990,34,Kathrynborough,21-02-2025,156596,M0083,HR,Relocation,Female,Engineer,4
E005110,Kimberly,Hamilton,06-07-2022,16-04-1975,49,Jacobstad,17-10-2025,93072,M0018,HR,Resigned,Male,Consultant,5
E001680,David,Scott,15-01-2024,06-02-2002,22,New Shawnburgh,02-05-2025,39759,M0060,Engineering,Terminated,Male,Executive,2
E005112,Tammy,Bryant,28-07-2024,21-09-1990,34,West Brenda,28-11-2024,118429,M0096,Marketing,Better Opportunity,Male,Engineer,3
E005113,Melissa,Taylor,09-09-2022,19-06-1990,34,South John,12-08-2025,153K,M0016,Sales,Terminated,Other,Consultant,4
E005114,Carlos,Ortiz,25-12-2021,01-04-1990,34,North Robert,01-03-2022,,M0067,Sales,Retired,Other,Manager,1
E005115,John,Thomas,03-03-2024,29-03-2001,23,Debrastad,01-07-2024,69213,M0104,Engineering,Retired,Other,Executive,1
E005116,Chris,Rhodes,28-05-2021,04-03-1968,56,West April,07-10-2024,74838,M0076,IT,Retired,Female,Consultant,4
E005117,Robert,Faulkner,16-03-2021,16-12-1970,54,North Aaron,25-07-2022,39969,M0041,HR,Relocation,Male,Manager,4
E005118,Kevin,Hinton,02-02-2022,11-02-1979,45,Thompsonberg,20-08-2025,139540,M0095,,Relocation,Female,Engineer,2
E005119,Andrea,Hickman,15-12-2024,17-03-1989,35,Johnsontown,17-06-2025,109446,M0010,Marketing,Retired,Female,Manager,1
E005120,Lucas,Wilson,15-03-2023,18-09-1971,53,Sarahaven,14-04-2023,110278,M0117,Sales,Terminated,Male,Consultant,5
E005121,Amber,Vasquez,22-06-2022,06-03-1980,44,New Vanessa,15-09-2022,167902,M0068,HR,Better Opportunity,Female,Executive,1
E005122,Troy,Carr,19-04-2024,28-03-2002,22,West Amandastad,08-10-2025,53871,,HR,Terminated,Male,Engineer,3
E005123,Ruben,Edwards,26-03-2024,10-09-1991,33,North Tina,14-08-2025,80977,M0095,HR,Retired,Other,Engineer,2
E005124,Phillip,Holmes,09-10-2022,23-01-1976,48,New Lindsey,20-12-2022,188088,M0103,Operations,Better Opportunity,Female,Consultant,3
E005125,Kimberly,Lozano,20-12-2021,23-07-1980,44,South Robertbury,11-06-2024,184K,M0056,Marketing,Terminated,Other,Engineer,2
E005126,Thomas,Dorsey,28-01-2021,12-11-1980,44,Nicholsonton,17-06-2022,145287,M0003,IT,Relocation,Other,Executive,3
E005127,Jonathan,Garcia,20-06-2021,22-08-1998,26,Scottfurt,19-03-2023,80280,M0018,Finance,Resigned,Male,Consultant,1
E005128,Shaun,Hines,27-05-2021,03-01-1988,37,Davidfurt,22-03-2025,,M0120,Engineering,Relocation,Female,Manager,5
E002966,Tamara,Morris,10-09-2021,24-12-1985,39,Josephbury,19-05-2022,,M0019,Operations,Health Issues,Other,Manager,2
E005130,Benjamin,Valencia,01-08-2023,16-12-1996,28,North Matthewhaven,18-05-2024,56K,M0032,HR,Relocation,Female,Analyst,5
E005131,Natalie,Baker,28-01-2021,06-04-1968,56,North William,23-11-2023,127278,M0081,,Health Issues,Other,Analyst,1
