EmployeeID,FirstName,LastName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating,Attrition
E004489,Laura,Scott,2024-06-18,1982-04-05,42.0,North Michaelmouth,2025-06-16,95909.0,M0071,Engineering,Terminated,Female,Manager,5,Yes
E004490,William,Larsen,2022-04-06,1995-09-30,29.0,Port Monique,2023-01-07,43742.0,M0033,Finance,Better Opportunity,Female,Consultant,2,Yes
E004491,Jeff,Cline,2024-03-07,2000-10-19,24.0,West Jacobstad,2024-12-10,136710.0,M0063,Finance,Terminated,Male,Executive,5,Yes
E004492,Alicia,Conway,2023-04-25,1989-09-30,35.0,Anthonystad,2025-05-20,112828.0,M0041,It,Better Opportunity,Female,Analyst,3,Yes
E004493,Daniel,Dominguez,2023-06-03,1984-08-06,40.0,Masonshire,2024-06-02,89270.0,M0030,It,Health Issues,Male,Consultant,1,Yes
E004494,Karen,Weeks,2023-04-23,1969-05-17,55.0,Robertsland,2024-10-16,164456.0,M0024,Engineering,Better Opportunity,Male,Engineer,5,Yes
E004495,Brian,Floyd,2022-01-26,1992-11-16,32.0,Simsville,2022-08-24,41036.0,M0092,Operations,Retired,Male,Analyst,4,Yes
E004496,Logan,Shields,2021-03-01,1996-09-30,28.0,New Jesse,2024-01-19,41371.0,M0044,It,Relocation,Female,Executive,5,Yes
E004497,Jennifer,Skinner,2022-01-25,1978-02-26,46.0,North Lindsaytown,2023-04-24,141866.0,M0073,It,Health Issues,Female,Manager,2,Yes
E004498,Larry,Hill,2022-10-22,1967-01-23,57.0,Allenton,2023-10-13,86029.0,M0029,It,Terminated,Female,Consultant,3,Yes
E003784,Elaine,Anthony,2022-03-15,1999-02-19,25.0,New Tamaraland,2024-02-02,171962.0,M0014,Operations,Relocation,Female,Engineer,4,Yes
E004500,Taylor,West,2021-08-09,2002-06-15,22.0,Jamesshire,2023-10-06,125278.0,M0096,Operations,Resigned,Male,Consultant,5,Yes
E004501,Christopher,Smith,2021-04-10,1976-11-26,48.0,Lake Christina,2024-04-06,101718.0,M0056,It,Terminated,Female,Engineer,4,Yes
E004502,Robert,Rodriguez,2021-08-22,1974-05-02,50.0,North Philip,2024-03-19,44144.0,M0112,Finance,Resigned,Female,Engineer,4,Yes
E004503,Kelly,Barajas,2022-12-20,1972-03-09,52.0,West Christopherburgh,2023-11-14,71458.0,M0056,Finance,Retired,Female,Manager,1,Yes
E004504,Christopher,Swanson,2024-07-19,1974-03-16,50.0,Cindyfort,2025-05-25,91953.0,M0033,Hr,Retired,Female,Manager,3,Yes
E004505,Heather,Cruz,2023-02-19,2003-02-02,21.0,West Raymond,2023-06-11,82272.0,M0095,Hr,Retired,Female,Executive,5,Yes
E004506,Brian,Le,2024-12-10,1977-11-23,47.0,South John,2025-09-04,131438.0,M0101,Marketing,Retired,Female,Engineer,5,Yes
E004507,Marcus,Lamb,2021-11-03,1985-10-23,39.0,Knighthaven,2022-06-07,163651.0,M0032,It,Resigned,Male,Consultant,2,Yes
E004508,Bethany,Pham,2022-12-25,1970-10-13,54.0,New Mariah,2023-05-13,102786.0,M0017,Engineering,Retired,Female,Executive,3,Yes
E004509,Joshua,Sanders,2023-08-19,2001-01-08,23.0,South Dawnland,2024-11-17,167440.0,M0037,Operations,Health Issues,Male,Consultant,4,Yes
E004510,Amanda,Buckley,2024-12-15,1984-08-22,40.0,West Jamesfort,2025-10-05,157322.0,M0030,Engineering,Relocation,Female,Consultant,2,Yes
E004511,Audrey,Parker,2024-08-26,1985-12-11,39.0,East Jasonton,2025-04-11,158196.0,M0042,Engineering,Better Opportunity,Female,Analyst,5,Yes
E004512,Olivia,Gordon,2023-12-14,2002-11-11,22.0,Barnesville,2025-11-16,139000.0,M0107,Sales,Health Issues,Male,Manager,4,Yes
E004513,Catherine,Collier,2021-10-13,1992-09-05,32.0,Michaelburgh,2021-10-13,144314.0,M0102,Sales,Better Opportunity,Male,Manager,2,Yes
E004514,Gary,Richmond,2023-02-27,1988-03-31,36.0,Monicaport,2025-02-10,184369.0,M0001,Sales,Health Issues,Male,Engineer,2,Yes
E004515,Robert,Joseph,2023-07-04,2000-02-05,24.0,Port Crystal,2024-08-03,178719.0,M0101,Hr,Health Issues,Male,Manager,2,Yes
E004516,Savannah,Johnson,2022-12-28,1981-05-29,43.0,Whiteport,2024-05-14,86358.0,M0105,Hr,Health Issues,Male,Manager,5,Yes
E004517,Amy,Rodriguez,2024-11-02,1972-10-19,52.0,East Anthony,2025-08-19,122507.0,M0002,It,Resigned,Female,Manager,3,Yes
E004518,Samantha,Elliott,2023-09-20,2000-05-21,24.0,Jesustown,2024-06-18,158512.0,M0047,Sales,Resigned,Male,Consultant,2,Yes
E004519,Devin,Cordova,2022-03-27,1976-07-17,48.0,East Brianburgh,2022-12-11,162258.0,M0079,It,Resigned,Male,Consultant,3,Yes
E004520,Richard,Waters,2022-09-30,1972-01-16,52.0,Alanside,2025-04-14,86983.0,M0080,Finance,Terminated,Female,Executive,2,Yes
E004521,Dustin,Santiago,2021-02-03,1969-05-24,55.0,New Brianborough,2024-10-23,120220.0,M0019,Marketing,Health Issues,Male,Manager,2,Yes
E004522,Kenneth,Carter,2022-09-06,2001-12-24,23.0,East Davidstad,2024-07-25,57792.0,M0116,Hr,Resigned,Female,Executive,4,Yes
E004523,Jody,Diaz,2024-05-08,1993-06-04,31.0,Josephchester,2025-06-18,112164.0,M0075,Operations,Better Opportunity,Male,Executive,5,Yes
E004524,Andrew,Frost,2021-06-30,1974-02-05,50.0,Lake Lauraside,2022-08-06,61292.0,M0069,Engineering,Better Opportunity,Male,Manager,4,Yes
E004525,Paige,Hill,2023-07-08,1991-06-03,33.0,Tiffanyland,2023-11-03,110249.0,M0107,Operations,Retired,Male,Analyst,1,Yes
E004526,David,Santos,2024-08-08,1981-11-13,43.0,Chenside,2024-11-20,69924.0,M0019,Hr,Health Issues,Female,Executive,3,Yes
E004527,Danielle,Solis,2022-01-14,1965-06-13,59.0,North Levi,2024-01-15,87826.0,M0051,Engineering,Relocation,Female,Consultant,1,Yes
E004528,David,Best,2022-08-30,1999-08-12,25.0,Dudleymouth,2022-09-09,90842.0,M0065,Marketing,Better Opportunity,Female,Engineer,2,Yes
E004529,Willie,Rodriguez,2024-08-21,1976-02-18,48.0,New Dennis,2025-10-11,134454.0,M0088,Sales,Resigned,Male,Executive,1,Yes
E004530,Angela,Bonilla,2024-03-27,1973-04-19,52.0,South William,2025-09-02,157088.0,M0020,Operations,Terminated,Male,Engineer,1,Yes
E004531,Michael,Roberts,2022-05-04,1968-12-10,56.0,East Belinda,2025-03-11,77736.0,M0009,Finance,Terminated,Female,Consultant,1,Yes
E004532,Monique,White,2022-10-30,1972-11-27,52.0,Davisville,2023-01-19,148321.0,M0050,Engineering,Terminated,Male,Engineer,3,Yes
E004533,Laura,Huff,2022-09-27,1970-06-11,54.0,New Andreaside,2024-07-15,191801.0,M0013,Engineering,Retired,Female,Engineer,5,Yes
E004534,Carla,Baker,2021-01-04,1978-12-11,46.0,East Katherineside,2025-11-25,112828.0,M0037,Engineering,Retired,Female,Manager,1,Yes
E004535,Ryan,Johnson,2023-04-30,1999-10-10,25.0,Chavezfurt,2025-03-21,123623.0,M0040,Hr,Terminated,Male,Analyst,4,Yes
E004536,Bobby,Edwards,2021-02-05,1994-08-05,30.0,Jesseport,2023-10-23,67516.0,M0031,Engineering,Terminated,Female,Manager,2,Yes
E004537,Michelle,Woods,2024-01-11,1996-02-28,28.0,Port Christopher,2025-10-27,112828.0,M0019,Sales,Health Issues,Female,Engineer,4,Yes
E004538,Eric,Gillespie,2021-10-13,1988-12-07,36.0,Jeffreyton,2022-01-13,117988.0,M0056,Sales,Terminated,Male,Manager,5,Yes
E004539,David,Montgomery,2023-04-28,1995-02-17,29.0,Port Christopherborough,2025-06-23,112828.0,M0035,Marketing,Better Opportunity,Male,Analyst,1,Yes
E004540,James,Terry,2022-02-21,1974-01-22,50.0,Beckyview,2024-01-30,124388.0,M0001,Finance,Retired,Male,Manager,1,Yes
E004541,Brian,Richards,2024-04-16,1965-09-08,59.0,Port Stephen,2024-07-19,58113.0,M0057,Marketing,Retired,Female,Engineer,5,Yes
E004542,Donna,Edwards,2022-02-04,1973-03-20,51.0,Robinsonland,2024-08-07,93568.0,M0093,Engineering,Better Opportunity,Female,Manager,2,Yes
E004543,David,Newton,2022-02-15,1987-11-30,37.0,Port Lisa,2024-09-17,112828.0,M0060,Engineering,Health Issues,Female,Engineer,3,Yes
E004544,Sandra,Moran,2021-10-23,1984-12-29,40.0,Lake Wesley,2023-10-14,112828.0,M0079,Sales,Health Issues,Male,Executive,4,Yes
E004545,Christopher,Pitts,2022-05-23,1993-01-18,31.0,Bushfort,2025-04-07,66957.0,M0101,It,Health Issues,Male,Analyst,1,Yes
E004546,Melissa,White,2023-01-09,1971-09-15,53.0,North Lori,2024-07-04,43881.0,M0109,It,Better Opportunity,Female,Engineer,5,Yes
E004547,Kaitlyn,Frederick,2024-09-07,1993-02-09,31.0,North Jeremy,2025-10-03,61377.0,M0022,Hr,Health Issues,Female,Analyst,2,Yes
E004548,Meghan,Phillips,2021-12-24,1995-10-26,29.0,South Patrickhaven,2023-02-06,153202.0,M0057,Engineering,Resigned,Female,Analyst,1,Yes
E004549,Denise,Rhodes,2022-10-27,1995-08-21,29.0,Justinfort,2024-03-26,109412.0,M0002,Hr,Relocation,Male,Executive,5,Yes
E004550,Christopher,Nunez,2023-10-23,1989-06-01,36.0,Fletchermouth,2025-07-13,65650.0,M0053,Hr,Retired,Male,Analyst,3,Yes
E004551,Stephanie,Beard,2022-09-14,1989-08-29,35.0,Charleshaven,2024-07-08,109794.0,M0058,Finance,Resigned,Female,Engineer,4,Yes
E004552,Anna,Thomas,2021-05-15,1975-07-07,49.0,East Jacobchester,2023-03-05,130000.0,M0029,Hr,Terminated,Female,Manager,5,Yes
E004553,William,Ramirez,2023-07-04,1966-01-03,59.0,Carriehaven,2024-10-18,116984.0,M0042,Engineering,Better Opportunity,Male,Consultant,5,Yes
E004554,Kyle,King,2024-08-09,1975-12-06,49.0,New Ryanchester,2024-10-06,159746.0,M0089,It,Better Opportunity,Female,Executive,4,Yes
E004555,Vicki,Carrillo,2021-10-04,1993-02-11,31.0,East Gloria,2022-12-21,159558.0,M0043,It,Better Opportunity,Male,Analyst,3,Yes
E004556,Thomas,Patterson,2023-10-03,1981-01-25,43.0,South Keith,2023-12-06,110000.0,M0047,Sales,Resigned,Male,Manager,3,Yes
E002561,Zachary,Brown,2022-07-25,1977-01-18,47.0,New Donaldville,2025-04-24,52132.0,M0074,Operations,Retired,Male,Analyst,1,Yes
E004558,Jeffrey,Bates,2023-12-10,1972-08-13,52.0,Port Johnhaven,2024-03-27,67265.0,M0076,Engineering,Resigned,Male,Manager,4,Yes
E004559,Janice,Williams,2023-01-05,1984-07-31,40.0,Joeshire,2023-12-18,130805.0,M0030,Hr,Terminated,Male,Engineer,3,Yes
E004560,Christopher,Harris,2024-11-21,1997-10-08,27.0,New Karen,2025-05-31,41017.0,M0039,Marketing,Health Issues,Female,Analyst,1,Yes
E004561,Kathleen,Mora,2021-04-22,2002-12-23,22.0,New Rachelhaven,2022-12-14,157379.0,M0094,Marketing,Resigned,Female,Executive,5,Yes
E004562,Jasmine,Bird,2021-09-10,1996-05-15,28.0,Lake Veronica,2023-09-26,154000.0,M0099,Operations,Resigned,Male,Manager,5,Yes
E004563,Sara,Valenzuela,2022-11-19,1972-12-26,52.0,New Andrewborough,2024-12-04,143958.0,M0074,Operations,Better Opportunity,Female,Manager,2,Yes
E004564,Lisa,Wilcox,2023-07-12,2000-06-13,23.0,Wolfborough,2024-03-23,172463.0,M0094,Marketing,Relocation,Male,Executive,5,Yes
E004565,Ashley,Tucker,2023-12-28,1974-04-04,50.0,West Jamesburgh,2025-09-16,82463.0,M0067,Operations,Terminated,Male,Engineer,4,Yes
E004566,Deborah,Wilson,2022-01-02,1970-06-11,54.0,New Williammouth,2024-08-21,140739.0,M0113,Hr,Health Issues,Male,Consultant,5,Yes
E004567,Jacob,Hahn,2024-01-06,1994-08-05,30.0,Brandonfort,2024-10-05,42304.0,M0013,It,Resigned,Male,Engineer,3,Yes
E004568,Cynthia,Livingston,2024-03-15,1968-03-20,56.0,Julieville,2024-05-29,108371.0,M0066,Finance,Retired,Male,Executive,2,Yes
E004569,Kim,Green,2024-08-06,1997-11-05,27.0,Alexandermouth,2025-06-01,127737.0,M0112,Sales,Retired,Female,Manager,5,Yes
E004570,Ronald,Wilkinson,2024-08-21,2003-02-08,21.0,New Jenna,2025-11-05,54361.0,M0007,Engineering,Better Opportunity,Female,Manager,3,Yes
E004571,Jon,Miller,2024-03-06,1980-10-23,44.0,East Robert,2025-06-06,50549.0,M0014,Operations,Terminated,Male,Executive,1,Yes
E004572,Amanda,Bishop,2024-03-01,1982-11-07,42.0,East Marco,2024-04-14,32347.0,M0078,Finance,Relocation,Male,Analyst,1,Yes
E004573,Angela,Thomas,2022-07-01,2002-01-19,22.0,Wilsonton,2023-02-16,91413.0,M0116,It,Relocation,Male,Executive,2,Yes
E004574,Jasmine,Yates,2021-09-03,1977-02-13,47.0,Shermanburgh,2023-10-16,88514.0,M0098,Sales,Relocation,Male,Executive,1,Yes
E004575,William,Jones,2024-03-26,1988-03-04,36.0,Tamaraview,2024-04-12,52450.0,M0040,Marketing,Better Opportunity,Male,Manager,1,Yes
E004576,Jasmine,Guzman,2022-04-26,2000-11-25,24.0,North Sean,2023-11-20,61555.0,M0111,Operations,Relocation,Female,Manager,3,Yes
E004577,Margaret,Frederick,2021-06-13,1974-07-12,50.0,East Randy,2022-09-22,125447.0,M0097,Finance,Retired,Male,Executive,5,Yes
E004578,Kenneth,Jones,2021-02-25,1975-09-04,49.0,Douglasview,2023-05-27,141871.0,M0095,Hr,Resigned,Female,Executive,1,Yes
E004579,Shane,Miller,2021-07-15,1978-07-25,46.0,Paynefurt,2025-07-08,131132.0,M0107,Engineering,Resigned,Male,Executive,4,Yes
E004580,Robert,Sanchez,2022-04-16,1999-04-08,25.0,Juliebury,2022-05-12,161191.0,M0070,Operations,Resigned,Female,Analyst,1,Yes
E004581,Christopher,Ramirez,2022-05-07,2000-12-18,24.0,Port Carl,2023-05-04,94845.0,M0044,Hr,Relocation,Female,Manager,4,Yes
E004582,Mary,Simpson,2022-07-10,1976-01-31,48.0,North Roymouth,2022-09-20,136397.0,M0029,It,Relocation,Female,Executive,5,Yes
E000464,Rose,Flores,2023-11-26,1983-05-18,41.0,Hayesport,2025-01-23,78142.0,M0078,Finance,Resigned,Female,Engineer,4,Yes
E004584,Luis,Smith,2021-05-28,1999-11-28,25.0,Hernandezchester,2025-06-20,116349.0,M0074,Engineering,Resigned,Male,Manager,1,Yes
E004585,Carlos,Franklin,2024-10-04,1987-11-10,37.0,Lake Cynthialand,2025-11-17,112828.0,M0040,Operations,Terminated,Female,Consultant,1,Yes
E004586,Jason,Guzman,2024-10-28,1977-01-22,47.0,Ashleyshire,2025-06-19,36789.0,M0117,Finance,Terminated,Female,Engineer,2,Yes
E004587,Nichole,Marquez,2021-02-05,1979-08-13,45.0,New Jasonside,2024-04-26,46504.0,M0106,Engineering,Resigned,Female,Consultant,1,Yes
E004588,Tom,Gray,2022-10-31,2002-03-06,22.0,North Kyleshire,2023-06-11,62873.0,M0032,Operations,Terminated,Male,Executive,3,Yes
E004589,Andrew,Haney,2022-09-28,1978-11-01,46.0,East Jefferyhaven,2023-07-20,162091.0,M0009,Engineering,Retired,Male,Manager,5,Yes
E004590,Eddie,Powell,2021-04-17,1979-12-02,45.0,Lake Robinview,2025-07-30,116868.0,M0052,Operations,Better Opportunity,Male,Analyst,2,Yes
E004591,Tara,Valentine,2024-05-16,1996-10-25,28.0,Nathanielbury,2025-06-26,58000.0,M0041,Sales,Resigned,Female,Executive,1,Yes
E004592,Todd,Miller,2024-09-14,1983-06-30,41.0,North Shane,2025-10-12,69606.0,M0060,Marketing,Retired,Male,Executive,4,Yes
E004593,Frank,Nelson,2024-06-15,1980-01-07,45.0,Lake Jenniferfurt,2025-11-13,103459.0,M0074,Engineering,Retired,Male,Consultant,3,Yes
E004594,Kathryn,Robinson,2023-11-29,1997-01-23,27.0,Kevinhaven,2024-04-27,163727.0,M0028,Operations,Better Opportunity,Female,Engineer,2,Yes
E004595,April,Jones,2021-02-28,1979-02-24,45.0,Mcintyreton,2023-12-15,176178.0,M0046,Hr,Retired,Female,Analyst,5,Yes
E004596,Roy,Oconnell,2023-10-28,1977-08-02,47.0,Barnesville,2024-02-04,101049.0,M0069,Finance,Resigned,Male,Executive,4,Yes
E004597,Brandon,Boyd,2023-11-22,1981-06-22,43.0,West Vickie,2024-08-11,33581.0,M0092,Engineering,Better Opportunity,Male,Executive,1,Yes
E004598,Jose,Fields,2021-03-13,1993-05-27,31.0,Davidfurt,2022-01-12,157882.0,M0119,Hr,Terminated,Male,Consultant,4,Yes
E004599,Amy,Brown,2023-12-24,1976-09-11,48.0,Roweport,2024-09-21,145300.0,M0113,Engineering,Health Issues,Female,Executive,5,Yes
E004600,Lisa,Miller,2022-09-30,1982-12-02,42.0,Parkerstad,2023-06-23,70772.0,M0098,Marketing,Better Opportunity,Male,Consultant,3,Yes
E004601,Jack,Jones,2022-01-17,1999-12-10,25.0,Patrickview,2025-05-01,176301.0,M0106,Sales,Health Issues,Female,Manager,5,Yes
E004602,April,Johnson,2024-05-09,1972-08-26,52.0,Cameronburgh,2025-07-13,52150.0,M0083,It,Better Opportunity,Female,Manager,4,Yes
E004603,David,Knight,2024-04-13,1976-05-31,48.0,East Jeffreyborough,2025-02-19,63495.0,M0077,Operations,Better Opportunity,Male,Consultant,2,Yes
E004604,Morgan,Campbell,2021-01-22,2000-01-03,25.0,Port Justintown,2023-11-25,112828.0,M0013,Hr,Better Opportunity,Male,Manager,5,Yes
E004605,Paul,Simpson,2021-01-21,1975-08-04,49.0,Brandifort,2023-03-23,154386.0,M0078,It,Relocation,Male,Engineer,3,Yes
E004606,Jeffrey,Barnes,2023-05-16,1981-07-22,43.0,Lake Kristine,2023-12-12,190935.0,M0031,Engineering,Health Issues,Male,Analyst,4,Yes
E004607,Monica,Parker,2023-11-06,1979-10-22,45.0,Matthewmouth,2024-09-15,154292.0,M0050,Operations,Retired,Male,Manager,3,Yes
E004608,Amanda,Nelson,2023-08-06,1965-12-07,59.0,Gallagherbury,2024-07-10,124775.0,M0073,Finance,Retired,Female,Analyst,2,Yes
E004609,Dylan,Lewis,2024-01-11,1967-02-25,57.0,Robertmouth,2025-02-27,93707.0,M0086,Operations,Better Opportunity,Male,Engineer,1,Yes
E004610,Angela,Ballard,2024-12-06,1966-05-19,58.0,New Hunterfurt,2025-05-11,106133.0,M0053,It,Health Issues,Male,Executive,3,Yes
E004611,Kim,Rosales,2024-08-31,1994-11-14,30.0,New Annemouth,2025-03-31,97825.0,M0066,Engineering,Terminated,Female,Executive,3,Yes
E004612,Sara,Wise,2021-11-07,1989-01-06,36.0,Barrerafort,2025-08-25,112828.0,M0079,Finance,Better Opportunity,Female,Consultant,2,Yes
E004613,Tiffany,Martin,2024-06-02,1991-11-08,33.0,East Julie,2024-06-11,172091.0,M0037,Sales,Retired,Female,Consultant,5,Yes
E004614,Jennifer,Jenkins,2022-03-22,1980-04-18,44.0,Brooksfurt,2022-09-20,49271.0,M0082,Hr,Better Opportunity,Male,Analyst,4,Yes
E004615,David,Lee,2024-05-23,1969-08-22,55.0,South Allenland,2025-09-29,39391.0,M0118,Engineering,Resigned,Male,Executive,2,Yes
E004616,Paula,Johnson,2024-04-02,1971-03-15,53.0,Donaldton,2025-08-11,162891.0,M0045,Hr,Better Opportunity,Female,Manager,4,Yes
E004617,Douglas,Barnett,2022-10-15,1999-09-22,25.0,Williamsfort,2023-03-03,155164.0,M0087,It,Better Opportunity,Female,Manager,1,Yes
E004618,Thomas,Jones,2021-04-18,1997-03-11,27.0,Ellenstad,2024-10-24,90253.0,M0107,Marketing,Retired,Female,Engineer,1,Yes
E004619,Elizabeth,Parker,2024-10-19,1995-01-03,30.0,Lake Ianland,2025-01-21,112828.0,M0065,Marketing,Terminated,Female,Engineer,3,Yes
E004620,Linda,Rosario,2024-10-07,1988-01-15,36.0,Longside,2025-05-11,189929.0,M0112,It,Health Issues,Male,Consultant,3,Yes
E004621,Rebecca,Patrick,2023-09-23,1985-06-18,38.0,North Denise,2024-05-09,82923.0,M0091,Operations,Resigned,Male,Analyst,1,Yes
E004622,Gary,Henry,2023-03-24,1968-09-04,56.0,New Debramouth,2023-05-31,34115.0,M0051,Finance,Better Opportunity,Male,Consultant,4,Yes
E004623,Grant,Rivers,2023-06-25,1967-09-03,56.0,Lake Gene,2024-05-30,39000.0,M0006,Engineering,Resigned,Male,Manager,5,Yes
E004624,Courtney,Collins,2024-01-13,1991-08-08,33.0,North Stevenfort,2025-09-08,149957.0,M0107,Finance,Terminated,Female,Analyst,2,Yes
E004625,Steven,Jones,2023-10-07,1979-05-10,45.0,Turnerberg,2024-03-28,143776.0,M0106,Marketing,Relocation,Female,Consultant,1,Yes
E004626,Michelle,Bridges,2024-03-03,1988-03-22,36.0,North Robertside,2024-10-02,146564.0,M0096,Marketing,Health Issues,Female,Executive,5,Yes
E004627,James,Zavala,2023-05-17,1994-12-07,30.0,South Jamesside,2023-11-09,151576.0,M0041,Finance,Terminated,Male,Engineer,1,Yes
E004628,Kevin,Mueller,2021-04-29,1988-02-29,36.0,New Staceymouth,2024-11-20,182315.0,M0009,Sales,Retired,Female,Analyst,4,Yes
E004629,Regina,Wilson,2021-12-04,1971-09-29,53.0,Wilkinsside,2021-12-26,119165.0,M0083,Hr,Terminated,Male,Consultant,2,Yes
E002539,Michelle,Garza,2024-05-27,1988-03-03,36.0,Williamsstad,2025-10-15,112828.0,M0100,It,Health Issues,Female,Executive,3,Yes
E004631,Richard,Fischer,2021-06-21,1977-12-26,47.0,Dawnburgh,2022-04-27,32257.0,M0054,Finance,Resigned,Male,Consultant,4,Yes
E004632,Matthew,Davidson,2023-10-10,1967-01-24,57.0,South Williamfort,2024-04-24,89000.0,M0042,Operations,Resigned,Male,Consultant,3,Yes
E004633,Melody,Franklin,2024-08-21,1985-06-28,39.0,Lake Kevinview,2025-03-22,122912.0,M0101,It,Better Opportunity,Female,Analyst,4,Yes
E004634,Melissa,Johnson,2024-09-05,1996-02-22,28.0,South Mathew,2025-10-29,159928.0,M0046,Finance,Retired,Female,Engineer,5,Yes
E005097,Shannon,Mcbride,2022-01-28,2000-05-13,24.0,New Michealberg,2023-01-15,178371.0,M0081,Sales,Relocation,Male,Executive,4,Yes
E004636,Aaron,Holt,2023-07-22,1986-07-31,38.0,Jordanchester,2024-04-24,124020.0,M0098,Marketing,Better Opportunity,Male,Analyst,1,Yes
E004637,Renee,Smith,2024-12-20,1982-01-29,42.0,Michaelton,2025-03-06,165000.0,M0060,It,Resigned,Female,Manager,1,Yes
E004638,Shawn,Schneider,2021-05-21,1973-10-16,51.0,South Tinafort,2022-06-28,48088.0,M0090,Sales,Health Issues,Male,Engineer,4,Yes
E004639,Melissa,Mejia,2021-02-04,1996-10-17,28.0,East Ericchester,2023-08-04,175574.0,M0004,Marketing,Health Issues,Male,Executive,1,Yes
E004640,Shawn,Wilkinson,2022-07-21,1997-03-22,27.0,Jennaberg,2023-08-06,141921.0,M0072,It,Relocation,Male,Executive,2,Yes
E004641,Michael,Moore,2023-02-25,1986-02-16,38.0,Carpentershire,2023-12-19,153454.0,M0071,Marketing,Better Opportunity,Male,Analyst,3,Yes
E004642,Sandra,Benjamin,2023-09-22,1998-03-24,26.0,Summerschester,2025-09-04,149816.0,M0023,Finance,Health Issues,Female,Engineer,3,Yes
E004643,Kristine,Powell,2021-08-23,1968-02-13,56.0,Stephanieside,2023-03-26,176615.0,M0114,Finance,Health Issues,Male,Executive,4,Yes
E004644,Jason,Fuller,2024-01-30,1977-06-11,47.0,Lake Brooke,2025-09-06,149012.0,M0091,Engineering,Resigned,Male,Engineer,1,Yes
E004645,Benjamin,Adams,2022-01-09,1971-10-20,53.0,South Christopherbury,2025-07-08,136051.0,M0003,Marketing,Retired,Male,Engineer,4,Yes
E004646,Brenda,Watson,2022-03-05,1977-01-11,48.0,Wandahaven,2022-03-15,117036.0,M0013,Hr,Better Opportunity,Female,Analyst,5,Yes
E004647,Whitney,Buchanan,2023-06-21,2003-08-10,21.0,North Briannaland,2023-08-15,161592.0,M0004,Marketing,Relocation,Male,Consultant,4,Yes
E004648,Jason,Moore,2022-10-30,2002-12-11,22.0,Hannahmouth,2025-04-25,92590.0,M0042,Hr,Resigned,Male,Engineer,3,Yes
E004649,Ethan,Mccoy,2022-05-13,1979-03-11,45.0,Lake Jacqueline,2023-07-12,53889.0,M0030,Engineering,Resigned,Female,Manager,4,Yes
E004650,Chad,Edwards,2024-05-10,1997-04-22,27.0,Port Troy,2025-07-26,55473.0,M0043,Marketing,Terminated,Male,Executive,4,Yes
E004651,Larry,Simon,2021-02-03,1989-07-15,35.0,Luceromouth,2024-03-17,37178.0,M0114,It,Better Opportunity,Male,Executive,1,Yes
E004652,Bobby,Small,2022-11-13,2001-08-11,23.0,Toddhaven,2024-02-19,93898.0,M0087,Sales,Retired,Male,Analyst,5,Yes
E004653,Patrick,Martinez,2022-10-19,1983-06-16,40.0,East Cynthia,2024-04-06,143510.0,M0076,Operations,Better Opportunity,Male,Executive,4,Yes
E004654,Shawn,Bryan,2023-07-27,1991-11-13,33.0,Lake Kimberlyshire,2025-11-17,119527.0,M0052,Hr,Terminated,Female,Analyst,4,Yes
E004655,Ronald,Moore,2024-06-15,2002-06-09,22.0,Port Ronnieport,2025-03-13,80600.0,M0045,Engineering,Retired,Male,Consultant,3,Yes
E004656,Erik,Klein,2024-06-16,1967-12-26,57.0,Amberhaven,2025-02-21,143050.0,M0060,Engineering,Terminated,Male,Manager,5,Yes
E004657,Timothy,Peterson,2022-03-11,1971-06-30,53.0,Millerton,2023-01-01,165549.0,M0055,Marketing,Better Opportunity,Female,Executive,5,Yes
E004658,Ian,Rush,2023-06-19,1969-04-22,55.0,East Michael,2025-03-10,100861.0,M0004,Sales,Better Opportunity,Male,Executive,5,Yes
E004659,Penny,Hull,2022-07-03,1999-12-30,25.0,Port Jesus,2022-12-14,44274.0,M0053,It,Terminated,Female,Manager,2,Yes
